month,loan_id,product,region,branch,disbursed_amount,outstanding_amount,dpd,due_date,payment_date,is_paid,customer_segment,charge_off_flag
2024-12-01,L00412,Auto Loan,Central,B010,151865,148513,0,2024-12-26,2024-12-19,1,Standard,0
2025-01-01,L00412,Auto Loan,Central,B010,151865,145658,0,2025-01-09,2025-01-17,0,Standard,0
2025-02-01,L00412,Auto Loan,Central,B010,151865,141941,0,2025-02-01,2025-02-25,0,Standard,0
2025-03-01,L00412,Auto Loan,Central,B010,151865,138966,0,2025-03-04,2025-03-02,1,Standard,0
2025-04-01,L00412,Auto Loan,Central,B010,151865,137271,0,2025-04-02,2025-04-10,0,Standard,0
2025-05-01,L00412,Auto Loan,Central,B010,151865,134408,0,2025-05-18,2025-05-24,0,Standard,0
2025-06-01,L00412,Auto Loan,Central,B010,151865,134408,0,2025-06-21,,0,Standard,0
2025-07-01,L00412,Auto Loan,Central,B010,151865,131157,0,2025-07-03,2025-07-27,0,Standard,0
2025-08-01,L00412,Auto Loan,Central,B010,151865,131157,30,2025-08-22,,0,Standard,0
2025-09-01,L00412,Auto Loan,Central,B010,151865,129102,0,2025-09-24,2025-09-24,1,Standard,0
2025-10-01,L00412,Auto Loan,Central,B010,151865,127087,0,2025-10-22,2025-10-16,1,Standard,0
2024-11-01,L00413,Personal Loan,South,B009,400869,395481,0,2024-11-02,2024-11-22,0,Prime,0
2024-12-01,L00413,Personal Loan,South,B009,400869,395481,0,2024-12-20,,0,Prime,0
2025-01-01,L00413,Personal Loan,South,B009,400869,386342,0,2025-01-21,2025-01-11,1,Prime,0
2025-02-01,L00413,Personal Loan,South,B009,400869,386342,0,2025-02-20,,0,Prime,0
2025-03-01,L00413,Personal Loan,South,B009,400869,379259,0,2025-03-25,2025-03-05,1,Prime,0
2025-04-01,L00413,Personal Loan,South,B009,400869,373922,0,2025-04-24,2025-04-21,1,Prime,0
2025-05-01,L00413,Personal Loan,South,B009,400869,368221,0,2025-05-04,2025-05-24,0,Prime,0
2025-06-01,L00413,Personal Loan,South,B009,400869,363468,0,2025-06-26,2025-06-12,1,Prime,0
2025-07-01,L00413,Personal Loan,South,B009,400869,363468,0,2025-07-15,,0,Prime,0
2025-08-01,L00413,Personal Loan,South,B009,400869,356289,0,2025-08-26,2025-08-25,1,Prime,0
2025-09-01,L00413,Personal Loan,South,B009,400869,351357,0,2025-09-20,2025-09-18,1,Prime,0
2025-10-01,L00413,Personal Loan,South,B009,400869,351357,0,2025-10-01,,0,Prime,0
2024-11-01,L00414,Personal Loan,North,B010,213908,209541,0,2024-11-22,2024-11-12,1,Prime,0
2024-12-01,L00414,Personal Loan,North,B010,213908,204886,0,2024-12-17,2024-12-09,1,Prime,0
2025-01-01,L00414,Personal Loan,North,B010,213908,204886,0,2025-01-27,,0,Prime,0
2025-02-01,L00414,Personal Loan,North,B010,213908,201611,0,2025-02-22,2025-02-09,1,Prime,0
2025-03-01,L00414,Personal Loan,North,B010,213908,201611,30,2025-03-20,,0,Prime,0
2025-04-01,L00414,Personal Loan,North,B010,213908,201611,0,2025-04-12,,0,Prime,0
2025-05-01,L00414,Personal Loan,North,B010,213908,199085,0,2025-05-04,2025-05-04,1,Prime,0
2025-06-01,L00414,Personal Loan,North,B010,213908,193260,0,2025-06-17,2025-06-23,0,Prime,0
2025-07-01,L00414,Personal Loan,North,B010,213908,188513,0,2025-07-22,2025-07-17,1,Prime,0
2025-08-01,L00414,Personal Loan,North,B010,213908,186048,0,2025-08-20,2025-08-06,1,Prime,0
2025-09-01,L00414,Personal Loan,North,B010,213908,183686,0,2025-09-04,2025-09-07,0,Prime,0
2025-10-01,L00414,Personal Loan,North,B010,213908,177539,0,2025-10-07,2025-10-23,0,Prime,0
2024-11-01,L00415,Home Loan,West,B003,346900,346900,0,2024-11-22,,0,Standard,0
2024-12-01,L00415,Home Loan,West,B003,346900,343371,0,2024-12-16,2024-12-05,1,Standard,0
2025-01-01,L00415,Home Loan,West,B003,346900,336315,0,2025-01-27,2025-01-19,1,Standard,0
2025-02-01,L00415,Home Loan,West,B003,346900,327863,0,2025-02-26,2025-02-04,1,Standard,0
2025-03-01,L00415,Home Loan,West,B003,346900,327863,0,2025-03-25,,0,Standard,0
2025-04-01,L00415,Home Loan,West,B003,346900,321712,0,2025-04-18,2025-04-10,1,Standard,0
2025-05-01,L00415,Home Loan,West,B003,346900,321712,0,2025-05-15,,0,Standard,0
2025-06-01,L00415,Home Loan,West,B003,346900,321712,0,2025-06-16,,0,Standard,0
2025-07-01,L00415,Home Loan,West,B003,346900,314529,0,2025-07-15,2025-07-11,1,Standard,0
2025-08-01,L00415,Home Loan,West,B003,346900,308120,0,2025-08-05,2025-08-06,0,Standard,0
2025-09-01,L00415,Home Loan,West,B003,346900,308120,0,2025-09-20,,0,Standard,0
2025-10-01,L00415,Home Loan,West,B003,346900,302357,0,2025-10-18,2025-10-16,1,Standard,0
2024-11-01,L00416,Home Loan,Central,B015,92599,91460,0,2024-11-03,2024-11-01,1,Subprime,0
2024-12-01,L00416,Home Loan,Central,B015,92599,91460,0,2024-12-24,,0,Subprime,0
2025-01-01,L00416,Home Loan,Central,B015,92599,89729,0,2025-01-01,2025-01-20,0,Subprime,0
2025-02-01,L00416,Home Loan,Central,B015,92599,89729,0,2025-02-03,,0,Subprime,0
2025-03-01,L00416,Home Loan,Central,B015,92599,88520,0,2025-03-17,2025-03-04,1,Subprime,0
2025-04-01,L00416,Home Loan,Central,B015,92599,88520,0,2025-04-10,,0,Subprime,0
2025-05-01,L00416,Home Loan,Central,B015,92599,85889,0,2025-05-22,2025-05-04,1,Subprime,0
2025-06-01,L00416,Home Loan,Central,B015,92599,85889,0,2025-06-18,,0,Subprime,0
2025-07-01,L00416,Home Loan,Central,B015,92599,85889,0,2025-07-28,,0,Subprime,0
2025-08-01,L00416,Home Loan,Central,B015,92599,84003,0,2025-08-14,2025-08-09,1,Subprime,0
2025-09-01,L00416,Home Loan,Central,B015,92599,81769,0,2025-09-04,2025-09-05,0,Subprime,0
2025-10-01,L00416,Home Loan,Central,B015,92599,79293,0,2025-10-08,2025-10-07,1,Subprime,0
2024-11-01,L00417,Personal Loan,North,B012,29504,29443,0,2024-11-25,,0,Standard,0
2024-12-01,L00417,Personal Loan,North,B012,29504,29443,0,2024-12-15,,0,Standard,0
2025-01-01,L00417,Personal Loan,North,B012,29504,29103,0,2025-01-26,2025-01-21,1,Standard,0
2025-02-01,L00417,Personal Loan,North,B012,29504,29103,0,2025-02-18,,0,Standard,0
2025-03-01,L00417,Personal Loan,North,B012,29504,29103,0,2025-03-02,,0,Standard,0
2025-04-01,L00417,Personal Loan,North,B012,29504,28613,0,2025-04-12,2025-04-17,0,Standard,0
2025-05-01,L00417,Personal Loan,North,B012,29504,28144,0,2025-05-14,2025-05-27,0,Standard,0
2025-06-01,L00417,Personal Loan,North,B012,29504,28144,0,2025-06-21,,0,Standard,0
2025-07-01,L00417,Personal Loan,North,B012,29504,28144,0,2025-07-06,,0,Standard,0
2025-08-01,L00417,Personal Loan,North,B012,29504,28144,0,2025-08-02,,0,Standard,0
2025-09-01,L00417,Personal Loan,North,B012,29504,28144,0,2025-09-19,,0,Standard,0
2025-10-01,L00417,Personal Loan,North,B012,29504,28144,0,2025-10-17,,0,Standard,0
2024-11-01,L00418,Personal Loan,West,B009,35839,35001,0,2024-11-05,2024-11-03,1,Prime,0
2024-12-01,L00418,Personal Loan,West,B009,35839,33995,0,2024-12-20,2024-12-28,0,Prime,0
2025-01-01,L00418,Personal Loan,West,B009,35839,33523,0,2025-01-28,2025-01-24,1,Prime,0
2025-02-01,L00418,Personal Loan,West,B009,35839,33523,30,2025-02-28,,0,Prime,0
2025-03-01,L00418,Personal Loan,West,B009,35839,32499,0,2025-03-10,2025-03-15,0,Prime,0
2025-04-01,L00418,Personal Loan,West,B009,35839,31638,0,2025-04-05,2025-04-18,0,Prime,0
2025-05-01,L00418,Personal Loan,West,B009,35839,31009,0,2025-05-05,2025-05-24,0,Prime,0
2025-06-01,L00418,Personal Loan,West,B009,35839,30329,0,2025-06-01,2025-06-16,0,Prime,0
2025-07-01,L00418,Personal Loan,West,B009,35839,30297,0,2025-07-03,,0,Prime,0
2025-08-01,L00418,Personal Loan,West,B009,35839,29356,0,2025-08-09,2025-08-12,0,Prime,0
2025-09-01,L00418,Personal Loan,West,B009,35839,28824,0,2025-09-21,2025-09-16,1,Prime,0
2025-10-01,L00418,Personal Loan,West,B009,35839,27856,0,2025-10-21,2025-10-26,0,Prime,0
2024-11-01,L00419,Auto Loan,Central,B006,225772,221905,0,2024-11-11,2024-11-17,0,Prime,0
2024-12-01,L00419,Auto Loan,Central,B006,225772,221905,0,2024-12-05,,0,Prime,0
2025-01-01,L00419,Auto Loan,Central,B006,225772,215473,0,2025-01-06,2025-01-27,0,Prime,0
2025-02-01,L00419,Auto Loan,Central,B006,225772,212066,0,2025-02-10,2025-02-26,0,Prime,0
2025-03-01,L00419,Auto Loan,Central,B006,225772,205708,0,2025-03-11,2025-03-10,1,Prime,0
2025-04-01,L00419,Auto Loan,Central,B006,225772,199858,0,2025-04-23,2025-04-19,1,Prime,0
2025-05-01,L00419,Auto Loan,Central,B006,225772,197131,0,2025-05-21,2025-05-04,1,Prime,0
2025-06-01,L00419,Auto Loan,Central,B006,225772,197131,0,2025-06-28,,0,Prime,0
2025-07-01,L00419,Auto Loan,Central,B006,225772,191962,0,2025-07-28,2025-07-28,1,Prime,0
2025-08-01,L00419,Auto Loan,Central,B006,225772,191962,0,2025-08-26,,0,Prime,0
2025-09-01,L00419,Auto Loan,Central,B006,225772,186336,0,2025-09-09,2025-09-09,1,Prime,0
2025-10-01,L00419,Auto Loan,Central,B006,225772,181263,0,2025-10-07,2025-10-06,1,Prime,0
2024-11-01,L00420,Gold Loan,East,B010,462095,462095,30,2024-11-12,,0,Prime,0
2024-12-01,L00420,Gold Loan,East,B010,462095,462095,30,2024-12-01,,0,Prime,0
2025-01-01,L00420,Gold Loan,East,B010,462095,462095,30,2025-01-22,,0,Prime,0
2025-02-01,L00420,Gold Loan,East,B010,462095,462095,30,2025-02-19,,0,Prime,0
2025-03-01,L00420,Gold Loan,East,B010,462095,461142,30,2025-03-09,,0,Prime,0
2025-04-01,L00420,Gold Loan,East,B010,462095,460845,30,2025-04-07,,0,Prime,0
2025-05-01,L00420,Gold Loan,East,B010,462095,460845,30,2025-05-08,,0,Prime,0
2025-06-01,L00420,Gold Loan,East,B010,462095,460845,60,2025-06-04,,0,Prime,0
2025-07-01,L00420,Gold Loan,East,B010,462095,460845,30,2025-07-28,,0,Prime,0
2025-08-01,L00420,Gold Loan,East,B010,462095,460845,30,2025-08-12,,0,Prime,0
2025-09-01,L00420,Gold Loan,East,B010,462095,460845,30,2025-09-18,,0,Prime,0
2025-10-01,L00420,Gold Loan,East,B010,462095,460845,60,2025-10-18,,0,Prime,0
2024-11-01,L00421,Auto Loan,Central,B005,53816,53816,0,2024-11-27,,0,Subprime,0
2024-12-01,L00421,Auto Loan,Central,B005,53816,52728,0,2024-12-21,2024-12-06,1,Subprime,0
2025-01-01,L00421,Auto Loan,Central,B005,53816,51480,0,2025-01-13,2025-01-14,0,Subprime,0
2025-02-01,L00421,Auto Loan,Central,B005,53816,50562,0,2025-02-19,2025-02-10,1,Subprime,0
2025-03-01,L00421,Auto Loan,Central,B005,53816,49997,0,2025-03-20,2025-03-12,1,Subprime,0
2025-04-01,L00421,Auto Loan,Central,B005,53816,49315,0,2025-04-08,2025-04-13,0,Subprime,0
2025-05-01,L00421,Auto Loan,Central,B005,53816,47835,0,2025-05-04,2025-05-12,0,Subprime,0
2025-06-01,L00421,Auto Loan,Central,B005,53816,46926,0,2025-06-03,2025-06-20,0,Subprime,0
2025-07-01,L00421,Auto Loan,Central,B005,53816,46926,0,2025-07-24,,0,Subprime,0
2025-08-01,L00421,Auto Loan,Central,B005,53816,46926,0,2025-08-15,,0,Subprime,0
2025-09-01,L00421,Auto Loan,Central,B005,53816,46926,0,2025-09-25,,0,Subprime,0
2025-10-01,L00421,Auto Loan,Central,B005,53816,46289,0,2025-10-20,2025-10-06,1,Subprime,0
2024-11-01,L00422,Education Loan,East,B012,225251,222817,0,2024-11-05,2024-11-07,0,Standard,0
2024-12-01,L00422,Education Loan,East,B012,225251,216593,0,2024-12-21,2024-12-20,1,Standard,0
2025-01-01,L00422,Education Loan,East,B012,225251,216593,0,2025-01-24,,0,Standard,0
2025-02-01,L00422,Education Loan,East,B012,225251,213251,0,2025-02-24,2025-02-28,0,Standard,0
2025-03-01,L00422,Education Loan,East,B012,225251,207043,0,2025-03-06,2025-03-10,0,Standard,0
2025-04-01,L00422,Education Loan,East,B012,225251,202825,0,2025-04-06,2025-04-25,0,Standard,0
2025-05-01,L00422,Education Loan,East,B012,225251,200166,0,2025-05-26,2025-05-09,1,Standard,0
2025-06-01,L00422,Education Loan,East,B012,225251,200166,0,2025-06-18,,0,Standard,0
2025-07-01,L00422,Education Loan,East,B012,225251,195354,0,2025-07-16,2025-07-19,0,Standard,0
2025-08-01,L00422,Education Loan,East,B012,225251,192703,0,2025-08-27,2025-08-09,1,Standard,0
2025-09-01,L00422,Education Loan,East,B012,225251,190414,0,2025-09-05,2025-09-14,0,Standard,0
2025-10-01,L00422,Education Loan,East,B012,225251,186799,0,2025-10-26,2025-10-26,1,Standard,0
2024-11-01,L00423,Home Loan,West,B006,369813,364530,0,2024-11-12,2024-11-07,1,Subprime,0
2024-12-01,L00423,Home Loan,West,B006,369813,357670,0,2024-12-23,2024-12-15,1,Subprime,0
2025-01-01,L00423,Home Loan,West,B006,369813,353115,0,2025-01-08,2025-01-05,1,Subprime,0
2025-02-01,L00423,Home Loan,West,B006,369813,344183,0,2025-02-06,2025-02-23,0,Subprime,0
2025-03-01,L00423,Home Loan,West,B006,369813,334130,0,2025-03-02,2025-03-19,0,Subprime,0
2025-04-01,L00423,Home Loan,West,B006,369813,333123,0,2025-04-17,,0,Subprime,0
2025-05-01,L00423,Home Loan,West,B006,369813,323438,0,2025-05-13,2025-05-10,1,Subprime,0
2025-06-01,L00423,Home Loan,West,B006,369813,313314,0,2025-06-19,2025-06-19,1,Subprime,0
2025-07-01,L00423,Home Loan,West,B006,369813,306713,0,2025-07-22,2025-07-11,1,Subprime,0
2025-08-01,L00423,Home Loan,West,B006,369813,301288,0,2025-08-07,2025-08-05,1,Subprime,0
2025-09-01,L00423,Home Loan,West,B006,369813,290388,0,2025-09-13,2025-09-10,1,Subprime,0
2025-10-01,L00423,Home Loan,West,B006,369813,290388,0,2025-10-03,,0,Subprime,0
2024-11-01,L00424,Gold Loan,East,B005,532947,519164,0,2024-11-20,2024-11-17,1,Standard,0
2024-12-01,L00424,Gold Loan,East,B005,532947,519164,0,2024-12-27,,0,Standard,0
2025-01-01,L00424,Gold Loan,East,B005,532947,519164,0,2025-01-01,,0,Standard,0
2025-02-01,L00424,Gold Loan,East,B005,532947,503622,0,2025-02-19,2025-02-01,1,Standard,0
2025-03-01,L00424,Gold Loan,East,B005,532947,503622,0,2025-03-16,,0,Standard,0
2025-04-01,L00424,Gold Loan,East,B005,532947,503622,0,2025-04-12,,0,Standard,0
2025-05-01,L00424,Gold Loan,East,B005,532947,494271,0,2025-05-05,2025-05-27,0,Standard,0
2025-06-01,L00424,Gold Loan,East,B005,532947,494271,0,2025-06-01,,0,Standard,0
2025-07-01,L00424,Gold Loan,East,B005,532947,481781,0,2025-07-03,2025-07-28,0,Standard,0
2025-08-01,L00424,Gold Loan,East,B005,532947,481781,0,2025-08-25,,0,Standard,0
2025-09-01,L00424,Gold Loan,East,B005,532947,481781,0,2025-09-07,,0,Standard,0
2025-10-01,L00424,Gold Loan,East,B005,532947,471531,0,2025-10-02,2025-10-28,0,Standard,0
2024-11-01,L00425,Personal Loan,West,B014,501956,501956,30,2024-11-28,,0,Subprime,0
2024-12-01,L00425,Personal Loan,West,B014,501956,501956,30,2024-12-08,,0,Subprime,0
2025-01-01,L00425,Personal Loan,West,B014,501956,501956,60,2025-01-25,,0,Subprime,0
2025-02-01,L00425,Personal Loan,West,B014,501956,501956,30,2025-02-16,,0,Subprime,0
2025-03-01,L00425,Personal Loan,West,B014,501956,501956,30,2025-03-01,,0,Subprime,0
2025-04-01,L00425,Personal Loan,West,B014,501956,501956,30,2025-04-03,,0,Subprime,0
2025-05-01,L00425,Personal Loan,West,B014,501956,501956,60,2025-05-14,,0,Subprime,0
2025-06-01,L00425,Personal Loan,West,B014,501956,500068,30,2025-06-28,,0,Subprime,0
2025-07-01,L00425,Personal Loan,West,B014,501956,500068,30,2025-07-16,,0,Subprime,0
2025-08-01,L00425,Personal Loan,West,B014,501956,500068,30,2025-08-17,,0,Subprime,0
2025-09-01,L00425,Personal Loan,West,B014,501956,500068,30,2025-09-08,,0,Subprime,0
2025-10-01,L00425,Personal Loan,West,B014,501956,489782,0,2025-10-19,2025-10-05,1,Subprime,0
2024-11-01,L00426,Gold Loan,East,B001,287648,280499,0,2024-11-12,2024-11-11,1,Subprime,0
2024-12-01,L00426,Gold Loan,East,B001,287648,276965,0,2024-12-04,2024-12-25,0,Subprime,0
2025-01-01,L00426,Gold Loan,East,B001,287648,276965,0,2025-01-01,,0,Subprime,0
2025-02-01,L00426,Gold Loan,East,B001,287648,270967,0,2025-02-25,2025-02-16,1,Subprime,0
2025-03-01,L00426,Gold Loan,East,B001,287648,263252,0,2025-03-16,2025-03-19,0,Subprime,0
2025-04-01,L00426,Gold Loan,East,B001,287648,256379,0,2025-04-18,2025-04-09,1,Subprime,0
2025-05-01,L00426,Gold Loan,East,B001,287648,248333,0,2025-05-17,2025-05-14,1,Subprime,0
2025-06-01,L00426,Gold Loan,East,B001,287648,248333,0,2025-06-16,,0,Subprime,0
2025-07-01,L00426,Gold Loan,East,B001,287648,244145,0,2025-07-03,2025-07-13,0,Subprime,0
2025-08-01,L00426,Gold Loan,East,B001,287648,238970,0,2025-08-06,2025-08-16,0,Subprime,0
2025-09-01,L00426,Gold Loan,East,B001,287648,235456,0,2025-09-10,2025-09-04,1,Subprime,0
2025-10-01,L00426,Gold Loan,East,B001,287648,229450,0,2025-10-03,2025-10-06,0,Subprime,0
2024-11-01,L00427,Auto Loan,West,B011,154343,152435,0,2024-11-03,2024-11-13,0,Standard,0
2024-12-01,L00427,Auto Loan,West,B011,154343,150657,0,2024-12-28,2024-12-13,1,Standard,0
2025-01-01,L00427,Auto Loan,West,B011,154343,148087,0,2025-01-24,2025-01-26,0,Standard,0
2025-02-01,L00427,Auto Loan,West,B011,154343,148087,0,2025-02-13,,0,Standard,0
2025-03-01,L00427,Auto Loan,West,B011,154343,145755,0,2025-03-08,2025-03-25,0,Standard,0
2025-04-01,L00427,Auto Loan,West,B011,154343,145755,0,2025-04-28,,0,Standard,0
2025-05-01,L00427,Auto Loan,West,B011,154343,142123,0,2025-05-01,2025-05-26,0,Standard,0
2025-06-01,L00427,Auto Loan,West,B011,154343,142123,0,2025-06-11,,0,Standard,0
2025-07-01,L00427,Auto Loan,West,B011,154343,137952,0,2025-07-01,2025-07-01,1,Standard,0
2025-08-01,L00427,Auto Loan,West,B011,154343,137952,0,2025-08-21,,0,Standard,0
2025-09-01,L00427,Auto Loan,West,B011,154343,134953,0,2025-09-17,2025-09-19,0,Standard,0
2025-10-01,L00427,Auto Loan,West,B011,154343,130428,0,2025-10-04,2025-10-24,0,Standard,0
2024-11-01,L00428,Auto Loan,Central,B005,254201,247663,0,2024-11-08,2024-11-22,0,Standard,0
2024-12-01,L00428,Auto Loan,Central,B005,254201,245012,0,2024-12-27,2024-12-15,1,Standard,0
2025-01-01,L00428,Auto Loan,Central,B005,254201,245012,0,2025-01-01,,0,Standard,0
2025-02-01,L00428,Auto Loan,Central,B005,254201,242116,0,2025-02-12,2025-02-04,1,Standard,0
2025-03-01,L00428,Auto Loan,Central,B005,254201,242116,0,2025-03-09,,0,Standard,0
2025-04-01,L00428,Auto Loan,Central,B005,254201,236717,0,2025-04-27,2025-04-09,1,Standard,0
2025-05-01,L00428,Auto Loan,Central,B005,254201,235839,0,2025-05-16,,0,Standard,0
2025-06-01,L00428,Auto Loan,Central,B005,254201,230367,0,2025-06-19,2025-06-22,0,Standard,0
2025-07-01,L00428,Auto Loan,Central,B005,254201,226529,0,2025-07-26,2025-07-12,1,Standard,0
2025-08-01,L00428,Auto Loan,Central,B005,254201,219741,0,2025-08-19,2025-08-05,1,Standard,0
2025-09-01,L00428,Auto Loan,Central,B005,254201,219741,0,2025-09-16,,0,Standard,0
2025-10-01,L00428,Auto Loan,Central,B005,254201,217160,0,2025-10-16,2025-10-17,0,Standard,0
2024-11-01,L00429,Auto Loan,Central,B012,638943,638943,30,2024-11-23,,0,Prime,0
2024-12-01,L00429,Auto Loan,Central,B012,638943,638943,30,2024-12-09,,0,Prime,0
2025-01-01,L00429,Auto Loan,Central,B012,638943,638943,30,2025-01-23,,0,Prime,0
2025-02-01,L00429,Auto Loan,Central,B012,638943,638943,30,2025-02-22,,0,Prime,0
2025-03-01,L00429,Auto Loan,Central,B012,638943,638943,30,2025-03-08,,0,Prime,0
2025-04-01,L00429,Auto Loan,Central,B012,638943,638943,30,2025-04-17,,0,Prime,0
2025-05-01,L00429,Auto Loan,Central,B012,638943,638943,30,2025-05-22,,0,Prime,0
2025-06-01,L00429,Auto Loan,Central,B012,638943,637167,60,2025-06-15,,0,Prime,0
2025-07-01,L00429,Auto Loan,Central,B012,638943,637167,30,2025-07-23,,0,Prime,0
2025-08-01,L00429,Auto Loan,Central,B012,638943,637167,30,2025-08-13,,0,Prime,0
2025-09-01,L00429,Auto Loan,Central,B012,638943,637167,30,2025-09-28,,0,Prime,0
2025-10-01,L00429,Auto Loan,Central,B012,638943,637167,30,2025-10-19,,0,Prime,0
2024-11-01,L00430,Personal Loan,Central,B004,342571,342571,0,2024-11-23,,0,Prime,0
2024-12-01,L00430,Personal Loan,Central,B004,342571,342571,0,2024-12-12,,0,Prime,0
2025-01-01,L00430,Personal Loan,Central,B004,342571,337988,0,2025-01-07,2025-01-16,0,Prime,0
2025-02-01,L00430,Personal Loan,Central,B004,342571,337988,0,2025-02-12,,0,Prime,0
2025-03-01,L00430,Personal Loan,Central,B004,342571,331722,0,2025-03-22,2025-03-05,1,Prime,0
2025-04-01,L00430,Personal Loan,Central,B004,342571,331722,0,2025-04-15,,0,Prime,0
2025-05-01,L00430,Personal Loan,Central,B004,342571,323302,0,2025-05-18,2025-05-24,0,Prime,0
2025-06-01,L00430,Personal Loan,Central,B004,342571,323302,0,2025-06-15,,0,Prime,0
2025-07-01,L00430,Personal Loan,Central,B004,342571,323302,0,2025-07-03,,0,Prime,0
2025-08-01,L00430,Personal Loan,Central,B004,342571,323302,0,2025-08-04,,0,Prime,0
2025-09-01,L00430,Personal Loan,Central,B004,342571,319317,0,2025-09-09,2025-09-21,0,Prime,0
2025-10-01,L00430,Personal Loan,Central,B004,342571,311942,0,2025-10-17,2025-10-25,0,Prime,0
2024-11-01,L00431,Home Loan,West,B002,373566,363754,0,2024-11-16,2024-11-24,0,Prime,0
2024-12-01,L00431,Home Loan,West,B002,373566,352771,0,2024-12-28,2024-12-11,1,Prime,0
2025-01-01,L00431,Home Loan,West,B002,373566,344855,0,2025-01-24,2025-01-10,1,Prime,0
2025-02-01,L00431,Home Loan,West,B002,373566,336934,0,2025-02-15,2025-02-16,0,Prime,0
2025-03-01,L00431,Home Loan,West,B002,373566,326240,0,2025-03-11,2025-03-11,1,Prime,0
2025-04-01,L00431,Home Loan,West,B002,373566,326240,0,2025-04-24,,0,Prime,0
2025-05-01,L00431,Home Loan,West,B002,373566,315246,0,2025-05-06,2025-05-19,0,Prime,0
2025-06-01,L00431,Home Loan,West,B002,373566,310402,0,2025-06-13,2025-06-01,1,Prime,0
2025-07-01,L00431,Home Loan,West,B002,373566,300474,0,2025-07-27,2025-07-07,1,Prime,0
2025-08-01,L00431,Home Loan,West,B002,373566,291076,0,2025-08-03,2025-08-13,0,Prime,0
2025-09-01,L00431,Home Loan,West,B002,373566,291051,0,2025-09-04,,0,Prime,0
2025-10-01,L00431,Home Loan,West,B002,373566,291051,0,2025-10-01,,0,Prime,0
2024-11-01,L00432,Personal Loan,South,B007,221665,221665,0,2024-11-17,,0,Standard,0
2024-12-01,L00432,Personal Loan,South,B007,221665,216117,0,2024-12-23,2024-12-14,1,Standard,0
2025-01-01,L00432,Personal Loan,South,B007,221665,210379,0,2025-01-02,2025-01-27,0,Standard,0
2025-02-01,L00432,Personal Loan,South,B007,221665,206960,0,2025-02-17,2025-02-17,1,Standard,0
2025-03-01,L00432,Personal Loan,South,B007,221665,202346,0,2025-03-14,2025-03-10,1,Standard,0
2025-04-01,L00432,Personal Loan,South,B007,221665,199867,0,2025-04-06,2025-04-12,0,Standard,0
2025-05-01,L00432,Personal Loan,South,B007,221665,195900,0,2025-05-28,2025-05-11,1,Standard,0
2025-06-01,L00432,Personal Loan,South,B007,221665,193286,0,2025-06-13,2025-06-09,1,Standard,0
